item_id,user_id,recommend,sentiment_analysis,items_count,item_name,playtime_forever,genres,price,title,developer,release_date
730,nene_oficial,True,0,186.0,Counter-Strike: Global Offensive,9317.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
42680,FalconsProfile,True,0,8.0,Call of Duty: Modern Warfare 3,798.0,,,,,
440,76561198047208774,True,0,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
381210,fearedwolf64,True,0,156.0,Dead by Daylight,438.0,,,,,
212180,76561198011735059,True,0,249.0,Combat Arms,441.0,,,,,
211820,Rushalike,True,2,132.0,Starbound,1772.0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",14.99,Starbound,Chucklefish,2016-07-22
91310,federige,True,2,206.0,Dead Island,420.0,,,,,
12900,76561198049506705,True,2,,,,['Indie'],9.99,AudioSurf,Dylan Fitterer,2008-02-15
730,s2006mark,True,2,31.0,Counter-Strike: Global Offensive,36208.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
301520,Johnnyfuckingwonny,True,2,67.0,Robocraft,5823.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']",Free to Play,Robocraft,Freejam,2017-08-24
224260,76561198085571748,False,2,36.0,No More Room in Hell,539.0,"['Action', 'Free to Play', 'Indie']",Free,No More Room in Hell,No More Room in Hell Team,2011-10-31
220860,76561198050582418,True,0,80.0,McPixel,461.0,"['Action', 'Adventure', 'Indie']",4.99,McPixel,Sos,2012-09-25
230410,choprang,True,0,75.0,Warframe,22619.0,"['Action', 'Free to Play']",Free to Play,Warframe,Digital Extremes,2013-03-25
311210,FemBoy1998-AU,False,2,,,,"['Action', 'Adventure']",59.99,Call of Duty®: Black Ops III,Treyarch,2015-11-05
65980,76561198057540371,True,0,152.0,Sid Meier's Civilization: Beyond Earth,6219.0,['Strategy'],39.99,Sid Meier's Civilization®: Beyond Earth™,"Firaxis Games,Aspyr (Mac, Linux)",2014-10-23
383080,Flashfennec,True,0,87.0,Sakura Clicker,7.0,,,,,
225080,AzzCat95,True,2,178.0,Brothers - A Tale of Two Sons,205.0,"['Action', 'Adventure', 'Indie']",14.99,Brothers - A Tale of Two Sons,Starbreeze Studios AB,2013-09-03
359550,FestiveDuckGaming,True,0,19.0,Tom Clancy's Rainbow Six Siege,13994.0,['Action'],14.99,Tom Clancy's Rainbow Six® Siege,Ubisoft Montreal,2015-12-01
6060,ITS-A-FIDO,True,0,307.0,STAR WARSâ¢ Battlefrontâ¢ II,137.0,['Action'],9.99,"Star Wars: Battlefront 2 (Classic, 2005)",Pandemic Studios,2005-11-01
391540,FieryWolf29,True,2,200.0,Undertale,1059.0,"['Indie', 'RPG']",9.99,Undertale,tobyfox,2015-09-15
113420,FiggidyJiggidy,True,2,,,,"['Free to Play', 'Massively Multiplayer', 'RPG']",Free to Play,Fallen Earth Free2Play,Reloaded Productions,2011-10-12
730,76561198059849113,True,2,17.0,Counter-Strike: Global Offensive,40426.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
304930,76561198093816684,True,0,25.0,Unturned,1546.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Free to Play,Unturned,Smartly Dressed Games,2017-07-07
440,76561198079316104,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
113200,76561198090110632,True,2,177.0,The Binding of Isaac,1671.0,"['Action', 'Adventure', 'Indie', 'RPG']",4.99,The Binding of Isaac,Edmund McMillen and Florian Himsl,2011-09-28
304930,thisisTAYZ,True,0,52.0,Unturned,1322.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Free to Play,Unturned,Smartly Dressed Games,2017-07-07
259080,76561198078144206,True,2,,,,"['Action', 'Adventure']",Free,Just Cause 2: Multiplayer Mod,Avalanche Studios,2013-12-16
257750,Findoogle,True,0,172.0,Bloody Trapland,187.0,"['Action', 'Adventure', 'Casual', 'Indie']",9.99,Bloody Trapland,2Play,2013-10-27
313340,Nightmare3456,True,2,378.0,Mountain,144.0,"['Casual', 'Indie', 'RPG', 'Simulation']",0.99,Mountain,David OReilly,2014-07-01
440,finnix17,True,0,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
107410,killthewildlife,True,0,101.0,Arma 3,31480.0,"['Action', 'Simulation', 'Strategy']",39.99,Arma 3,Bohemia Interactive,2013-09-12
244850,FireBathz,True,2,81.0,Space Engineers,4043.0,,,,,
730,76561198079354308,True,2,,,,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
221380,76561198059743525,True,2,140.0,Age of Empires II: HD Edition,6338.0,['Strategy'],19.99,Age of Empires II HD,"Skybox Labs,Hidden Path Entertainment,Ensemble Studios",2013-04-09
4000,76561198012424984,False,2,81.0,Garry's Mod,476.0,"['Indie', 'Simulation']",9.99,Garry's Mod,Facepunch Studios,2006-11-29
230410,FireHalo,True,2,42.0,Warframe,1693.0,"['Action', 'Free to Play']",Free to Play,Warframe,Digital Extremes,2013-03-25
730,76561198064195918,True,2,31.0,Counter-Strike: Global Offensive,17437.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
242760,firestarter2001,True,2,181.0,The Forest,447.0,"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']",14.99,The Forest,Endnight Games Ltd,2014-05-30
296470,firnin_hanks,True,0,106.0,Mount Your Friends,106.0,"['Indie', 'Simulation', 'Sports']",4.99,Mount Your Friends,Stegersaurus Software Inc.,2014-07-29
221100,mfsdb,False,0,56.0,DayZ,491.0,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']",34.99,DayZ,Bohemia Interactive,2013-12-16
226700,76561198075473858,True,0,102.0,Infestation: Survivor Stories Classic,2392.0,,,,,
376770,76561198049028241,True,2,95.0,Big Thinkers 1st Grade,90.0,['Casual'],6.99,Big Thinkers 1st Grade,Humongous Entertainment,2015-08-18
4000,bails121,True,2,74.0,Garry's Mod,2355.0,"['Indie', 'Simulation']",9.99,Garry's Mod,Facepunch Studios,2006-11-29
322170,FEEEEESH,True,0,689.0,Geometry Dash,608.0,"['Action', 'Indie']",3.99,Geometry Dash,RobTop Games,2014-12-22
209160,unaffected,True,2,458.0,Call of Duty: Ghosts,335.0,['Action'],59.99,Call of Duty®: Ghosts,Infinity Ward,2014-03-25
231430,76561198071559369,True,2,73.0,Company of Heroes 2,17420.0,['Strategy'],19.99,Company of Heroes 2,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013-06-25
440,fissuretf2,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
72850,76561198086945652,True,0,75.0,The Elder Scrolls V: Skyrim,4867.0,,,,,
337320,76561198032750680,True,2,91.0,Paint the Town Red,950.0,"['Action', 'Indie', 'Early Access']",14.99,Paint the Town Red,South East Games,2015-10-13
262790,wackytobaccy,False,2,,,,"['Action', 'Indie', 'RPG']",14.99,Our Darker Purpose,Avidly Wild Games,2014-01-29
252330,FlameOfNagashi,True,0,227.0,Slender: The Arrival,28.0,"['Action', 'Adventure', 'Indie']",9.99,Slender: The Arrival,Blue Isle Studios,2013-10-28
570,flamesnz,True,2,,,,,,,,
8930,FlandersRJ,True,2,171.0,Sid Meier's Civilization V,3735.0,['Strategy'],29.99,Sid Meier's Civilization® V,"Firaxis Games,Aspyr (Mac, Linux)",2010-09-21
730,FlappyPants,True,0,8.0,Counter-Strike: Global Offensive,14080.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
4000,Flatesprofile,True,2,74.0,Garry's Mod,91779.0,"['Indie', 'Simulation']",9.99,Garry's Mod,Facepunch Studios,2006-11-29
206420,pancakesss,True,2,112.0,Saints Row IV,1298.0,"['Action', 'Adventure']",14.99,Saints Row IV,Deep Silver Volition,2013-08-19
211420,flechertel,False,0,86.0,Dark Souls: Prepare to Die Edition,116.0,"['Action', 'RPG']",19.99,DARK SOULS™: Prepare To Die™ Edition,FromSoftware,2012-08-23
218620,76561198028154730,True,2,157.0,PAYDAY 2,1410.0,,,,,
289650,76561198034942053,True,0,26.0,Assassin's Creed Unity,1314.0,"['Action', 'Adventure']",29.99,Assassin's Creed® Unity,Ubisoft,2014-11-11
221100,flix141,True,2,33.0,DayZ,12532.0,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']",34.99,DayZ,Bohemia Interactive,2013-12-16
319510,Connorispurple,True,0,145.0,Five Nights at Freddy's,1290.0,"['Indie', 'Simulation']",4.99,Five Nights at Freddy's,Scott Cawthon,2014-08-18
319510,Connorispurple,True,0,145.0,Five Nights at Freddy's,1290.0,"['Indie', 'Simulation']",4.99,Five Nights at Freddy's,Scott Cawthon,2014-08-18
730,FloppyMop,True,0,183.0,Counter-Strike: Global Offensive,27720.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
4700,76561198061775209,True,2,42.0,Medieval II: Total War,4374.0,['Strategy'],19.99,Medieval II: Total War™,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2006-11-15
70000,JimmyNaar,True,2,157.0,Dino D-Day,54.0,"['Action', 'Indie']",9.99,Dino D-Day,800 North and Digital Ranch,2011-04-08
215470,76561198024527983,True,2,162.0,Primal Carnage,2656.0,"['Action', 'Indie']",7.99,Primal Carnage,Lukewarm Media,2012-10-29
204880,FlutterBrave,True,0,,,,"['Indie', 'Strategy']",39.99,Sins of a Solar Empire®: Rebellion,"Ironclad Games,Stardock Entertainment",2012-06-12
316010,76561198046418559,True,2,311.0,Magic Duels,914.0,"['Free to Play', 'Strategy']",Free to Play,Magic Duels,Stainless Games Ltd.,2015-07-29
107410,heetesh,True,0,,,,"['Action', 'Simulation', 'Strategy']",39.99,Arma 3,Bohemia Interactive,2013-09-12
1840,76561198088743596,True,0,,,,,,,,
218130,76561198055135811,True,2,58.0,Dungeonland,831.0,"['Action', 'Casual', 'Free to Play']",Free to Play,Dungeonland,Critical Studio,2013-11-12
245470,foe99FTW,True,2,145.0,Democracy 3,111.0,"['Indie', 'Simulation', 'Strategy']",24.99,Democracy 3,Positech Games,2013-10-14
312990,fhmmr,True,0,61.0,The Expendabros,32.0,"['Action', 'Adventure', 'Free to Play', 'Indie']",Free,The Expendabros,Free Lives,2014-08-05
40700,76561198069934081,True,0,42.0,Machinarium,529.0,"['Adventure', 'Indie']",9.99,Machinarium,Amanita Design,2009-10-16
72850,76561198147471031,True,2,109.0,The Elder Scrolls V: Skyrim,3823.0,,,,,
252950,vietsupercar,True,2,38.0,Rocket League,4004.0,"['Action', 'Indie', 'Racing', 'Sports']",19.99,Rocket League®,"Psyonix, Inc.",2015-07-07
256290,76561198027084051,False,0,122.0,Child of Light,8.0,['RPG'],14.99,Child of Light,Ubisoft Montréal,2014-04-29
252490,76561197981425218,True,2,109.0,Rust,16029.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",19.99,Rust,Facepunch Studios,2013-12-11
312990,PepperMinty,True,0,55.0,The Expendabros,121.0,"['Action', 'Adventure', 'Free to Play', 'Indie']",Free,The Expendabros,Free Lives,2014-08-05
381210,eggheads,True,2,55.0,Dead by Daylight,1384.0,,,,,
4000,76561198110959352,True,2,43.0,Garry's Mod,31626.0,"['Indie', 'Simulation']",9.99,Garry's Mod,Facepunch Studios,2006-11-29
72850,Forevertorpid,True,2,,,,,,,,
208600,jarrodnolan,False,0,97.0,Lunar Flight,48.0,,,,,
226720,76561197999075044,True,2,148.0,Lost Planet 3,820.0,['Action'],24.99,LOST PLANET® 3,Spark Unlimited,2013-08-26
207230,szinc,True,0,124.0,Archeblade,67.0,"['Action', 'Free to Play', 'Indie']",Free to Play,ArcheBlade™,CodeBrush Games,2014-04-25
570,76561198092054106,True,2,,,,,,,,
26500,forumjoe,True,2,713.0,Cogs,599.0,"['Indie', 'Casual']",9.99,Cogs,Lazy 8 Studios,2009-04-14
570,76561198087142327,True,0,,,,,,,,
218620,76561198116801566,False,2,104.0,PAYDAY 2,17046.0,,,,,
107410,76561198059167447,True,0,219.0,Arma 3,20665.0,"['Action', 'Simulation', 'Strategy']",39.99,Arma 3,Bohemia Interactive,2013-09-12
570,76561198065054063,True,0,,,,,,,,
218470,76561198053170819,False,0,,,,,,,,
373420,76561198074244100,True,2,122.0,Divinity: Original Sin Enhanced Edition,5506.0,"['Adventure', 'Indie', 'RPG', 'Strategy']",39.99,Divinity: Original Sin - Enhanced Edition,Larian Studios,2015-10-27
237110,podeirladenunciar,True,0,230.0,Mortal Kombat Komplete Edition,1143.0,['Action'],19.99,Mortal Kombat Komplete Edition,"NetherRealm Studios,High Voltage Software",2013-07-03
440,SqrRoot1,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
440,FRANK00010,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
265930,76561198059271374,True,2,87.0,Goat Simulator,54.0,"['Casual', 'Indie', 'Simulation']",9.99,Goat Simulator,Coffee Stain Studios,2014-04-01
236390,76561198091199302,True,0,115.0,War Thunder,9827.0,,,,,
500,gdy3120,True,0,46.0,Left 4 Dead,132.0,['Action'],19.99,Left 4 Dead,Valve,2008-11-17
10180,76561198041589240,True,2,24.0,Call of Duty: Modern Warfare 2,8911.0,['Action'],19.99,Call of Duty®: Modern Warfare® 2,"Infinity Ward,Aspyr (Mac)",2009-11-12
255710,76561198045932885,True,2,259.0,Cities: Skylines,2706.0,"['Simulation', 'Strategy']",29.99,Cities: Skylines,Colossal Order Ltd.,2015-03-10
214560,113595,True,2,76.0,Mark of the Ninja,447.0,"['Action', 'Adventure', 'Indie']",14.99,Mark of the Ninja,Klei Entertainment,2012-10-16
4000,fredericktb,True,0,124.0,Garry's Mod,15503.0,"['Indie', 'Simulation']",9.99,Garry's Mod,Facepunch Studios,2006-11-29
730,76561198071717735,True,0,,,,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
390670,76561198068890475,False,0,38.0,Steel Ocean,1731.0,"['Free to Play', 'Massively Multiplayer', 'Simulation']",Free to Play,Steel Ocean,ICE Entertainment,2015-11-12
252490,beautifulgu00d,False,2,110.0,Rust,1053.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",19.99,Rust,Facepunch Studios,2013-12-11
99900,Freefyre,True,2,79.0,Spiral Knights,18153.0,"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",Free to Play,Spiral Knights,Grey Havens,2011-06-14
335670,fraserj,True,2,,,,"['Adventure', 'Indie', 'RPG']",9.99,LISA,Dingaling,2014-12-15
218620,76561198089576595,True,2,16.0,PAYDAY 2,7090.0,,,,,
63380,434238948,True,2,80.0,Sniper Elite V2,341.0,['Action'],19.99,Sniper Elite V2,Rebellion,2012-04-30
440,limlolhao,True,0,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
212680,BloodNihilist,True,2,202.0,FTL: Faster Than Light,3143.0,"['Indie', 'Simulation', 'Strategy']",9.99,FTL: Faster Than Light,Subset Games,2012-09-14
359050,76561198067805986,True,0,119.0,Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad,32.0,"['Action', 'Indie', 'Simulation']",0.99,Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad,marbenx,2015-09-02
48700,tutthetwo,True,2,78.0,Mount & Blade: Warband,16621.0,"['Action', 'RPG']",19.99,Mount &amp; Blade: Warband,TaleWorlds Entertainment,2010-03-31
730,76561198085097560,True,2,85.0,Counter-Strike: Global Offensive,45985.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
241600,frikcha,True,2,201.0,Rogue Legacy,28.0,"['Action', 'Indie', 'RPG']",14.99,Rogue Legacy,Cellar Door Games,2013-06-27
238960,Frizick,True,2,167.0,Path of Exile,90868.0,,,,,
317360,astrophysicsblackguy,True,2,56.0,Double Action: Boogaloo,5.0,"['Action', 'Free to Play', 'Indie']",Free to Play,Double Action: Boogaloo,Double Action Factory,2014-10-23
4000,Gun_p0wder,True,2,86.0,Garry's Mod,45791.0,"['Indie', 'Simulation']",9.99,Garry's Mod,Facepunch Studios,2006-11-29
107100,thefrog,True,2,,,,"['Action', 'Indie', 'RPG']",14.99,Bastion,Supergiant Games,2011-08-16
440,Ni7rogen,True,0,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
51100,Frogpro007,False,2,,,,,,,,
7940,joex10,True,0,68.0,Call of Duty 4: Modern Warfare,1471.0,['Action'],19.99,Call of Duty® 4: Modern Warfare®,"Infinity Ward,Aspyr (Mac)",2007-11-12
242700,DezDarkshard,True,2,,,,['Action'],19.99,Injustice: Gods Among Us Ultimate Edition,"NetherRealm Studios,High Voltage Software",2013-11-12
34900,Froppz,True,2,193.0,Bad Rats,228.0,['Indie'],0.99,Bad Rats: the Rats' Revenge,Invent4 Entertainment,2009-07-20
334230,FrostieDaFurry,True,2,54.0,Town of Salem,10936.0,"['Indie', 'RPG', 'Strategy']",4.99,Town of Salem,BlankMediaGames,2014-12-15
63380,FrostyBlizzard,False,0,195.0,Sniper Elite V2,25.0,['Action'],19.99,Sniper Elite V2,Rebellion,2012-04-30
63380,FrostyBlizzard,False,0,195.0,Sniper Elite V2,25.0,['Action'],19.99,Sniper Elite V2,Rebellion,2012-04-30
72850,76561198188011631,True,2,128.0,The Elder Scrolls V: Skyrim,2737.0,,,,,
201510,FRSH_MEXICAN,True,0,74.0,Flatout 3,14.0,['Racing'],9.99,Flatout 3: Chaos &amp; Destruction,Team 6 Studios,2011-12-13
570,Thegreatboxbox,True,2,,,,,,,,
238210,HNSNGIRAFFE,True,2,250.0,System Shock 2,396.0,"['Action', 'RPG']",9.99,System Shock 2,"Irrational Games,Looking Glass Studios",1999-08-11
203770,jj_teh_jetplane,True,0,80.0,Crusader Kings II,2154.0,"['RPG', 'Simulation', 'Strategy']",39.99,Crusader Kings II,Paradox Development Studio,2012-02-14
240,ghostday,True,0,340.0,Counter-Strike: Source,2352.0,['Action'],19.99,Counter-Strike: Source,Valve,2004-11-01
377160,Sickunt123,True,2,61.0,Fallout 4,22954.0,['RPG'],29.99,Fallout 4,Bethesda Game Studios,2015-11-09
333930,venbeer,False,0,83.0,Dirty Bomb,20.0,"['Action', 'Free to Play']",Free to Play,Dirty Bomb®,Splash Damage,Jun 2015
218620,Aclol0107,True,2,33.0,PAYDAY 2,4770.0,,,,,
296470,76561198015904026,True,2,183.0,Mount Your Friends,375.0,"['Indie', 'Simulation', 'Sports']",4.99,Mount Your Friends,Stegersaurus Software Inc.,2014-07-29
281990,76561198045524996,False,0,77.0,Stellaris,1070.0,"['Simulation', 'Strategy']",39.99,Stellaris,Paradox Development Studio,2016-05-09
275850,InwPaiyouknow,False,2,138.0,No Man's Sky,560.0,"['Action', 'Adventure']",59.99,No Man's Sky,Hello Games,2016-08-12
252490,76561198052497676,True,2,85.0,Rust,9261.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",19.99,Rust,Facepunch Studios,2013-12-11
351510,serafiki,True,2,410.0,Quiplash,367.0,"['Casual', 'Indie', 'Strategy']",9.99,Quiplash,"Jackbox Games, Inc.",2015-06-30
265930,fummywumkins,False,0,381.0,Goat Simulator,195.0,"['Casual', 'Indie', 'Simulation']",9.99,Goat Simulator,Coffee Stain Studios,2014-04-01
730,76561198067106876,True,2,197.0,Counter-Strike: Global Offensive,3365.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
219740,Imascatman,True,2,180.0,Don't Starve,4256.0,,,,,
440,76561198047823134,True,0,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
218620,funnysuntadm,True,2,115.0,PAYDAY 2,973.0,,,,,
204360,FURYZ619,True,0,379.0,Castle Crashers,1819.0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",14.99,Castle Crashers®,The Behemoth,2012-09-26
287700,76561198053195906,True,2,,,,"['Action', 'Adventure']",19.99,METAL GEAR SOLID V: THE PHANTOM PAIN,Konami Digital Entertainment,2015-09-01
248860,76561198082699893,True,2,69.0,NEO Scavenger,81.0,"['Indie', 'RPG', 'Strategy']",14.99,NEO Scavenger,Blue Bottle Games,2014-12-15
355180,Hikofuyu,False,0,52.0,Codename CURE,538.0,"['Action', 'Free to Play']",Free,Codename CURE,Hoobalugalar_X,2017-10-31
238430,76561198057416678,True,2,114.0,Contagion,1659.0,"['Action', 'Adventure', 'Indie']",9.99,Contagion,"Monochrome, Inc",2013-10-25
241930,fuzzi99,True,0,,,,"['Action', 'Adventure']",19.99,Middle-earth™: Shadow of Mordor™,"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2014-09-30
319630,76561198058535518,True,2,126.0,Life Is Strangeâ¢,797.0,"['Action', 'Adventure']",Free,Life is Strange - Episode 1,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2015-01-29
230410,xenial,True,2,33.0,Warframe,23.0,"['Action', 'Free to Play']",Free to Play,Warframe,Digital Extremes,2013-03-25
417860,76561198172234061,True,2,222.0,Emily is Away,41.0,"['Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation']",Free to Play,Emily is Away,Kyle Seeley,2015-11-20
6060,Celerius,True,2,543.0,STAR WARSâ¢ Battlefrontâ¢ II,330.0,['Action'],9.99,"Star Wars: Battlefront 2 (Classic, 2005)",Pandemic Studios,2005-11-01
12140,banksyyo,True,0,192.0,Max Payne,44.0,['Action'],9.99,Max Payne,Remedy Entertainment,2001-07-25
287450,76561198010653835,True,2,114.0,Rise of Nations: Extended Edition,1176.0,"['Simulation', 'Strategy']",19.99,Rise of Nations: Extended Edition,"SkyBox Labs,Big Huge Games",2014-06-12
440,76561198084132579,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
220200,76561198072930493,True,2,143.0,Kerbal Space Program,6092.0,"['Indie', 'Simulation']",39.99,Kerbal Space Program,Squad,2015-04-27
224260,76561198059241716,True,2,79.0,No More Room in Hell,845.0,"['Action', 'Free to Play', 'Indie']",Free,No More Room in Hell,No More Room in Hell Team,2011-10-31
440,76561198064006861,True,0,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
226700,GabrielTeo,False,0,76.0,Infestation: Survivor Stories Classic,35688.0,,,,,
322170,gabbler123,True,0,137.0,Geometry Dash,2753.0,"['Action', 'Indie']",3.99,Geometry Dash,RobTop Games,2014-12-22
